Equipment ID,Front Liner?,Source Locations,Product Group,Face Hole Drilled,Ream Hole Drilled,Hole Length,Charged Holes,Advance,Wet Holes,Activity,Shift Date,Shift Type,Week,Site Id
DD036,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,8/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8990 FTN SD 53,,0,0,4.3,0,0,0,Level Development,9/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB RAA S,,68,6,4.3,68,4,0,Level Development,9/07/2020,Day 12Hr,159,WBINC
DD016,No,9182 HDY INC,,0,0,4.3,0,0,0,Incline Development,9/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Day 12Hr,159,WBINC
DD016,No,8990 FTN SD 53,,0,0,4.3,0,0,0,Level Development,9/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Day 12Hr,159,WBINC
DD016,No,9010 FTN SD55,,0,0,4.3,0,0,0,Level Development,9/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8982 GIB ODN 3,,61,6,4.3,61,4,0,Ore Development,9/07/2020,Day 12Hr,159,WBINC
INC_GROUT1,,9010 FTN SD53,,0,0,4.3,0,0,0,Level Development,9/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB ODS 2,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,60,6,4.3,60,4,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8890 FTN ACO,,0,0,4.3,0,0,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9022 GIB ODS 2,,66,6,4.3,66,4,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN RAA S,,0,0,4.3,0,0,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 55,,0,0,4.3,0,0,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9182 HDY INC,,66,6,4.3,66,4,0,Incline Development,9/07/2020,Night 12Hr,159,WBINC
DD016,No,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
DD016,No,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,100,6,4.3,100,4,0,Decline Development,9/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9030 FTN 46,,0,0,4.3,0,0,0,Level Development,9/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD016,No,8982 GIB ODN 3,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD016,No,9062 GIB ODN 1 ,,0,0,4.3,0,0,0,Ore Development,9/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8982 GIB ACO,,0,0,4.3,0,0,0,Level Rehab,10/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB ODS 2,,61,6,4.3,61,4,0,Ore Development,10/07/2020,Day 12Hr,159,WBINC
DD016,No,9002 GIB ODN 2,,0,0,4.3,0,0,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD016,No,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD023,Yes,9010 FTN 55,,50,5,4.3,50,3,0,Stripping,10/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Decline Development,10/07/2020,Day 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 55,,0,0,4.3,0,0,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD016,No,9022 GIB ODS 2,,0,0,4.3,0,0,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,61,6,4.3,61,4,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB RAA S,,68,6,4.3,68,4,0,Level Development,10/07/2020,Day 12Hr,159,WBINC
DD016,No,9002 GIB ODN 2,,0,0,4.3,0,0,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD023,Yes,9090 STO FTN,,0,0,4.3,0,0,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,70,6,4.3,70,4,0,Ore Development,10/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9122 HDY ODN,,0,0,4.3,0,0,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD016,No,9182 HDY INC,,0,0,4.3,0,0,0,Decline Development,10/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN RAA S,,70,6,4.3,70,4,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,88,6,4.3,88,4,0,Decline Development,10/07/2020,Night 12Hr,159,WBINC
DD016,No,9062 GIB ODN 1 ,,0,0,4.3,0,0,0,Level Rehab,10/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9090 STO FTN,,0,0,4.3,0,0,0,Level Development,10/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,54,0,4.3,0,0,0,Ore Development,10/07/2020,Night 12Hr,159,WBINC
DD016,No,8982 GIB ODN 3,,0,0,4.3,0,0,0,Ore Development,10/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB ODN 2,,66,6,4.3,66,4,0,Ore Development,10/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9090 STO FTN,,0,0,4.3,0,0,0,Level Development,11/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,61,6,4.3,61,4,0,Ore Development,11/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9162 HDY ODN,,61,6,4.3,61,4,0,Ore Development,11/07/2020,Day 12Hr,159,WBINC
DD016,No,9062 GIB ODN 1 ,,0,0,4.3,0,0,0,Level Development,11/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB ODS 2,,0,0,4.3,0,0,0,Ore Development,11/07/2020,Day 12Hr,159,WBINC
DD016,No,9002 GIB EXP,,0,0,4.3,0,0,0,Level Development,11/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9022 GIB ODS 2,,61,6,4.3,61,4,0,Ore Development,11/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Decline Development,11/07/2020,Day 12Hr,159,WBINC
DD023,Yes,9010 FTN SD55,,0,0,4.3,0,0,0,Ore Development,11/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9182 HDY INC,,61,6,4.3,61,4,0,Incline Development,11/07/2020,Day 12Hr,159,WBINC
INC_GROUT1,,9010 FTN SD55,,0,0,4.3,0,0,0,Level Development,11/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8890 FTN ACO,,42,0,4.3,0,0,0,Ore Development,11/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9122 HDY 50,,0,0,4.3,0,0,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD036,No,8982 GIB ODS 3,,0,0,4.3,0,0,0,Ore Development,11/07/2020,Night 12Hr,159,WBINC
DD016,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD016,Yes,8962 GIB DEC,,66,6,4.3,66,4,0,Decline Development,11/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,85,6,4.3,85,4,0,Decline Development,11/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN RAA S,,0,0,4.3,0,0,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD016,Yes,9002 GIB ODS 2,,0,0,4.3,0,0,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD023,Yes,9010 FTN SD55,,60,6,4.3,60,4,0,Ore Development,11/07/2020,Night 12Hr,159,WBINC
DD016,Yes,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD016,Yes,8962 GIB RAA,,66,6,4.3,66,4,0,Level Development,11/07/2020,Night 12Hr,159,WBINC
DD016,No,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Day 12Hr,159,WBINC
DD016,No,9022 GIB ODS 2,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8890 FTN ACO,,30,6,4.3,30,4,0,Level Development,12/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Day 12Hr,159,WBINC
DD023,Yes,9010 FTN SD55,,66,6,2.7,66,3,0,Level Development,12/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB ODN 2,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Day 12Hr,159,WBINC
DD016,No,9182 HDY INC,,0,0,4.3,0,0,0,Incline Development,12/07/2020,Day 12Hr,159,WBINC
DD016,No,8962 GIB DEC,,0,0,4.3,0,0,0,Decline Development,12/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,12/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8910 FTN ODS 2,,0,0,2.7,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB ODN 2,,66,6,4.3,66,4,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9182 HDY INC,,66,6,4.3,66,4,0,Incline Development,12/07/2020,Night 12Hr,159,WBINC
DD023,Yes,9010 FTN SD55,,60,6,2.7,60,3,0,Level Development,12/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD016,No,8962 GIB RAA,,0,0,4.3,0,0,0,Level Development,12/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,8982 GIB ODS 3,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD016,No,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9162 HDY ODN,,66,0,4.3,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,80,6,4.3,80,4,0,Decline Development,12/07/2020,Night 12Hr,159,WBINC
DD016,No,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,12/07/2020,Night 12Hr,159,WBINC
DD016,No,8890 FTN ACC,,0,0,4.3,0,0,0,Level Development,13/07/2020,Day 12Hr,159,WBINC
DD016,No,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,13/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB RAA,,61,6,4.3,61,4,0,Level Development,13/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Decline Development,13/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,13/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,67,6,4.3,67,4,0,Ore Development,13/07/2020,Day 12Hr,159,WBINC
DD016,No,9010 FTN SD55,,0,0,4.3,0,0,0,Level Development,13/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB DEC,,74,6,4.3,74,4,0,Decline Development,13/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9162 HDY ODN,,0,6,4.3,61,4,0,Ore Development,13/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,65,6,4.3,65,4,0,Ore Development,13/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB EXP,,66,6,4.3,66,4,0,Level Development,13/07/2020,Night 12Hr,159,WBINC
DD016,No,8930 FTN ODN 1,,0,0,4.3,0,0,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,8982 GIB ODS 3,,0,0,4.3,0,0,0,Level Development,13/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,13/07/2020,Night 12Hr,159,WBINC
DD016,No,9182 HDY INC,,0,0,4.3,0,0,0,Incline Development,13/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9002 GIB ODS 2,,66,6,4.3,66,4,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,66,6,4.3,66,4,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 55,,0,0,4.3,0,0,0,Level Development,13/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,80,6,4.3,80,4,0,Decline Development,13/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8962 GIB DEC,,0,0,4.3,0,0,0,Decline Development,13/07/2020,Night 12Hr,159,WBINC
DD016,No,9010 FTN SD55,,0,0,4.3,0,0,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN SD55,,0,0,4.3,0,0,0,Level Development,13/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8890 FTN ACO,,70,6,4.3,70,4,0,Ore Development,13/07/2020,Night 12Hr,159,WBINC
DD016,No,9002 GIB ODS 2,,0,0,4.3,0,0,0,Level Development,14/07/2020,Day 12Hr,159,WBINC
DD016,No,9162 HDY INC,,0,0,4.3,0,0,0,Incline Development,14/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODN 1,,16,0,4.3,0,0,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODN 1,,65,6,4.3,65,4,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8982 GIB ODS 3,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
INC_GROUT1,,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,14/07/2020,Day 12Hr,159,WBINC
DD036,Yes,9002 GIB ODN 2,,8,0,4.3,8,0,0,Stripping,14/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,65,6,4.3,65,4,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
DD016,No,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Day 12Hr,159,WBINC
DD036,Yes,8962 GIB DEC,,41,0,4.3,0,0,0,Decline Development,14/07/2020,Day 12Hr,159,WBINC
DD016,No,9002 GIB EXP,,0,0,4.3,0,0,0,Level Development,14/07/2020,Day 12Hr,159,WBINC
DD023,Yes,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8962 GIB DEC,,34,6,4.3,75,4,0,Decline Development,14/07/2020,Night 12Hr,159,WBINC
DD036,Yes,8962 GIB RAA S,,74,6,4.3,74,4,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
DD036,Yes,9162 HDY ACO,,0,0,4.3,0,0,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
DD016,No,9002 GIB ODS 2,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
DD016,No,9002 GIB ODN 2,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8870 FTN DEC,,5,0,4.3,5,0,0,Stripping,14/07/2020,Night 12Hr,159,WBINC
DD016,No,8982 GIB ODS 3,,66,6,4.3,66,4,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 55,,0,0,4.3,0,0,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN SD55,,0,0,4.3,0,0,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8930 FTN ODN 1,,0,0,4.3,0,0,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,4.3,0,0,0,Level Development,14/07/2020,Night 12Hr,159,WBINC
DD023,Yes,8930 FTN ODS 2,,70,6,4.3,70,4,0,Ore Development,14/07/2020,Night 12Hr,159,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,4.3,0,0,0,Level Development,15/07/2020,Day 12Hr,160,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,4.3,0,0,0,Level Development,15/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8930 FTN ODN 1,,0,0,4.3,0,0,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Electrical Cuddy,15/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8930 FTN ODN 1,,65,6,4.3,65,4,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8910 FTN ODN 2,,65,6,4.3,65,4,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,15/07/2020,Day 12Hr,160,WBINC
DD016,Yes,9002 GIB ODN 2,,68,6,4.3,68,4,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD016,Yes,9002 GIB EXP,,68,6,4.3,68,4,0,Level Development,15/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA N,,0,0,4.3,0,0,0,Level Development,15/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9022 GIB ODS 2,,0,0,4.3,0,0,0,Ore Development,15/07/2020,Day 12Hr,160,WBINC
DD016,No,8962 GIB DEC,,0,0,4.3,0,0,0,Decline Development,15/07/2020,Night 12Hr,160,WBINC
DD016,No,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN RAA S,,63,6,4.3,63,4,0,Level Development,15/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8930 FTN ODN 1,,1,0,4.3,1,0,0,Pops,15/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9182 HDY INC,,62,6,4.3,62,4,0,Incline Development,15/07/2020,Night 12Hr,160,WBINC
DD016,No,8870 FTN RAA,,0,0,4.3,0,0,0,Level Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,10,0,4.3,10,0,0,Stripping,15/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9162 HDY ODN,,62,6,4.3,62,4,0,Ore Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Electrical Cuddy,15/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,0,0,4.3,0,0,0,Level Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,15/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,2,0,4.3,2,0,0,Stripping,16/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8870 FTN RAA S,,86,6,4.3,86,4,0,Level Development,16/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9002 GIB ODN 2,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,72,6,4.3,72,4,0,Level Development,16/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8930 FTN ODS 2,,69,6,4.3,0,0,0,Ore Development,16/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA S,,79,6,4.3,0,0,0,Level Development,16/07/2020,Day 12Hr,160,WBINC
DD016,No,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,8962 GIB RAA S,,0,0,4.3,0,0,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9162 HDY ODN,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9002 GIB ODN 2,,68,6,4.3,68,4,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,4.3,0,0,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD016,No,8982 GIB ODS 3,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9182 HDY INC,,0,0,4.3,0,0,0,Incline Development,16/07/2020,Night 12Hr,160,WBINC
DD016,No,8950 FTN ODN ,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB DEC,,73,6,4.3,73,4,0,Decline Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9022 PFC GIB,,0,0,4.3,0,0,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8930 FTN ODS 2,,0,0,4.3,69,4,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
DD023,Yes,9090 STO FTN,,64,6,4.3,64,4,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9122 HDY PFC,,0,0,4.3,0,0,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8910 FTN ODN 2,,0,0,4.3,0,0,0,Ore Development,16/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,82,6,4.3,82,4,0,Decline Development,16/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA S,,0,0,4.3,79,3,0,Stripping,16/07/2020,Night 12Hr,160,WBINC
DD016,No,9002 GIB EXP,,0,0,4.3,0,0,0,Level Development,16/07/2020,Night 12Hr,160,WBINC
DD016,Yes,8910 FTN ODN 2,,69,6,4.3,69,4,0,Ore Development,17/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8982 GIB ODS 3,,65,6,4.3,65,4,0,Ore Development,17/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9162 HDY ODN,,65,6,4.3,65,4,0,Level Development,17/07/2020,Day 12Hr,160,WBINC
DD016,Yes,8970 FTN ODS 2 ,,28,0,2.7,28,3,0,Stripping,17/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,8,0,4.3,0,0,0,Level Development,17/07/2020,Day 12Hr,160,WBINC
DD016,Yes,8930 FTN ODS 2,,0,0,4.3,0,0,0,Ore Development,17/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9182 HDY INC,,67,6,4.3,67,4,0,Incline Development,17/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8962 GIB DEC,,0,0,2.7,0,0,0,Decline Development,17/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA S,,0,0,2.7,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA N,,42,0,2.7,42,3,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,2.7,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9002 GIB ODN 2,,8,0,4.3,8,0,0,Stripping,17/07/2020,Night 12Hr,160,WBINC
DD016,No,8870 FTN RAA N,,0,0,4.3,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,2.7,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD016,No,8910 FTN PFC,,0,0,4.3,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD023,Yes,9090 STO FTN,,62,6,4.3,62,4,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,62,6,4.3,62,4,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB RAA S,,0,0,2.7,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD016,No,9090 STO FTN,,0,0,4.3,0,0,0,Level Development,17/07/2020,Night 12Hr,160,WBINC
DD023,Yes,8870 FTN RAA N,,0,0,4.3,0,0,0,Level Development,18/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8870 FTN RAA S,,0,0,4.3,0,0,0,Level Rehab,18/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8930 FTN ODS 2,,71,6,4.3,71,4,0,Ore Development,18/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,0,0,4.3,0,0,0,Level Development,18/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8870 FTN DEC,,0,0,4.3,0,0,0,Decline Development,18/07/2020,Day 12Hr,160,WBINC
DD036,Yes,8982 GIB ODS 3,,65,6,4.3,65,4,0,Ore Development,18/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9002 GIB ODS 2,,65,6,4.3,65,4,0,Ore Development,18/07/2020,Day 12Hr,160,WBINC
DD023,Yes,8870 FTN RAA S,,0,0,4.3,0,0,0,Level Rehab,18/07/2020,Day 12Hr,160,WBINC
INC_GROUT1,,9122 HDY 50,,0,0,4.3,0,0,0,Level Development,18/07/2020,Day 12Hr,160,WBINC
DD036,Yes,9122 HDY EWA ,,0,0,4.3,0,0,0,Level Rehab,18/07/2020,Day 12Hr,160,WBINC
INC_GROUT1,,8962 GIB RAA,,0,0,4.3,0,0,0,Level Development,18/07/2020,Day 12Hr,160,WBINC
DD016,No,8970 FTN ODS 2 ,,0,0,4.3,0,0,0,Ore Development,18/07/2020,Night 12Hr,160,WBINC
DD016,No,8970 FTN ODN ,,0,0,4.3,0,0,0,Level Rehab,18/07/2020,Night 12Hr,160,WBINC
DD036,Yes,9002 GIB EXP,,62,6,4.3,0,0,0,Level Development,18/07/2020,Night 12Hr,160,WBINC
DD016,No,8890 FTN PFC,,0,0,4.3,0,0,0,Level Rehab,18/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,9010 FTN 63,,0,0,4.3,0,0,0,Level Development,18/07/2020,Night 12Hr,160,WBINC
DD036,Yes,8962 GIB DEC,,69,6,4.3,69,4,0,Decline Development,18/07/2020,Night 12Hr,160,WBINC
DD023,Yes,9090 STO FTN,,62,6,4.3,62,4,0,Level Development,18/07/2020,Night 12Hr,160,WBINC
INC_GROUT1,,8970 FTN ODS 2 ,,0,0,4.3,0,0,0,Level Development,19/07/2020,Day 12Hr,160,WBINC
